lat,lon,operator,start_date
45.957082757067,12.6297592092792,Wind-Tre,2019-5-17
46.0870581445262,13.2329098888577,Wind-Tre,2020-12-16
46.2675337196272,12.5140115986976,Wind-Tre,2019-4-24
45.9625572910623,12.4474463614876,Iliad Italia,2020-11-19
45.9442432530556,12.4677682981871,Wind-Tre,2019-7-8
45.8169660674905,13.3301369663539,Iliad Italia,2020-10-28
45.6428411285779,13.7652422783648,Vodafone Omnitel,2021-11-17
45.9836107065673,12.6969105962844,Wind-Tre,2019-6-20
45.8714717969333,12.567960320845,Wind-Tre,2019-6-19
45.9365552917858,12.5456213584523,Wind-Tre,2019-10-31
46.0165087289544,12.8692334606269,Wind-Tre,2019-10-17
45.9884893972881,12.6091518694678,Wind-Tre,2019-4-19
45.8455512873861,12.7194084618826,Wind-Tre,2019-4-23
45.9520548788128,12.6131588483352,Wind-Tre,2019-4-24
45.9709960217307,12.5748428064471,Wind-Tre,2019-6-3
45.611118420647,13.8221110704014,Iliad Italia,2021-11-23
45.9616313337562,12.667249183383,Telecom Italia Mobile,2021-8-2
46.0774019301818,13.2733098645445,Iliad Italia,2020-5-12
45.969811766353,12.6299377645879,Wind-Tre,2019-5-22
45.989172943689,12.7018188807615,Wind-Tre,2019-10-4
45.9188534848072,12.8554987188781,Iliad Italia,2020-11-27
45.8434146128946,12.5625206375855,Telecom Italia Mobile,2017-11-15
46.0226621080949,12.5230794977221,Wind-Tre,2019-11-22
45.9645370302185,12.518069721702,Wind-Tre,2020-2-12
45.8924136166706,12.6824720740641,Wind-Tre,2019-4-24
45.8872035328378,12.5738079674753,Wind-Tre,2019-9-11
46.156607356108,12.8370743517314,Wind-Tre,2019-5-3
45.9220240195921,12.5661197925355,Wind-Tre,2019-5-23
46.0467466990174,12.5402891732819,Wind-Tre,2019-8-22
46.2086219585444,12.7575678283102,Wind-Tre,2020-4-17
46.0647976304953,12.6035043848985,Wind-Tre,2019-8-20
45.8712518286979,12.6231730700622,Wind-Tre,2019-9-13
45.6240736492087,13.9006662501628,Telecom Italia Mobile,2019-9-5
45.8913340509555,12.5939330523516,Wind-Tre,2019-4-23
46.0194772644426,12.6291715433168,Wind-Tre,2016-1-29
46.1615557848411,12.7184815708462,Wind-Tre,2019-9-30
45.9644801074743,12.651704862093,Wind-Tre,2020-7-14
46.4280364958882,13.3171744739602,Wind-Tre,2020-5-19
45.9871009138833,13.2062749975275,Iliad Italia,2020-6-19
45.854603127215,12.9289121918051,Wind-Tre,2019-5-8
45.9092098830519,12.8513175698557,Wind-Tre,2019-4-9
45.9164966236917,12.874008054898,Wind-Tre,2019-5-8
45.9438225003216,13.0579273268557,Telecom Italia Mobile,2020-5-15
46.1559171351058,12.6937871840354,Wind-Tre,2019-6-14
45.9625131818991,12.6626162724439,Wind-Tre,2018-4-6
45.6412505562009,13.7941258867511,Iliad Italia,2020-8-14
45.7382931133719,13.0396916877078,Iliad Italia,2021-5-17
46.015890573592,13.337395924643,Iliad Italia,2020-8-21
46.1846205330508,12.7666510726299,Wind-Tre,2019-9-30
45.6793606100462,13.4016129700458,Iliad Italia,2019-6-14
46.0884787363801,13.1836881048347,Wind-Tre,2021-12-7
46.0862754179822,13.1978956670036,Telecom Italia Mobile,2021-4-7
46.0852648750831,13.324650214808,Wind-Tre,2020-4-27
46.051044558897,13.1514956072891,Wind-Tre,2019-9-9
46.055133957964,13.2176258930029,Telecom Italia Mobile,2021-8-12
45.9258516449356,12.6587933614371,Iliad Italia,2019-7-19
45.9333652576626,12.6463928852585,Iliad Italia,2019-6-14
45.690283520524,13.1435033504904,Iliad Italia,2019-11-29
45.9603047772058,12.6617541797337,Vodafone Omnitel,2021-11-11
45.9483441500669,12.8421202226746,Wind-Tre,2020-3-6
45.9803327384005,12.687959050038,Wind-Tre,2019-7-11
46.2966742165513,12.8016752333408,Wind-Tre,2017-5-30
45.883346192419,12.7166500893315,Wind-Tre,2019-6-21
45.6233028444398,13.8328736437244,Iliad Italia,2018-6-26
45.8632628968865,12.9306092599083,Iliad Italia,2020-3-11
45.8988422933145,12.5334264068948,Wind-Tre,2020-3-17
46.5564903035261,12.7203705578068,Wind-Tre,2020-4-27
46.5570962208195,12.6844669801508,Wind-Tre,2019-8-22
46.1722672389009,12.7076069023574,Wind-Tre,2019-8-20
45.9580712127811,12.6616417077895,Wind-Tre,2019-10-4
46.1417847429581,12.7835455790023,Wind-Tre,2019-9-17
46.5060687973241,13.5955199821305,Wind-Tre,2020-2-27
46.1018285382305,13.2271524848784,Wind-Tre,2021-7-22
46.0261294661745,12.5004548905046,Wind-Tre,2019-11-29
45.9624796297312,12.704845114336,Wind-Tre,2020-9-18
45.854603127215,12.9289121918051,Iliad Italia,2020-3-31
45.7382931133719,13.0396916877078,Vodafone Omnitel,2020-5-29
45.7896836541334,13.5891374501829,Iliad Italia,2020-12-1
46.056626576611,13.2374894326499,Telecom Italia Mobile,2021-8-26
45.6102851222268,13.8187312235576,Telecom Italia Mobile,2021-2-12
45.8320578449712,13.4041331019733,Iliad Italia,2020-2-25
45.953532654627,12.4931738127115,Altro Gestore,2021-6-22
45.6351660149898,13.7809101496995,Vodafone Omnitel,2021-9-14
45.9237902496176,13.6120297901175,Altro Gestore,2021-2-3
45.6318127377497,13.7831498183971,Iliad Italia,2021-10-11
45.9678592481352,12.6067126539415,Iliad Italia,2019-12-30
46.1461240731453,12.6423446752915,Wind-Tre,2020-4-7
45.9834958317653,13.3130674981929,Wind-Tre,2019-10-17
45.9672692376568,12.6299104871197,Telecom Italia Mobile,2021-6-18
45.836450539652,13.2295928598404,Iliad Italia,2020-4-27
45.6811876112279,13.4266189837353,Wind-Tre,2009-11-11
46.0852648750831,13.324650214808,Telecom Italia Mobile,2020-7-8
45.9285422956959,13.1538438971153,Iliad Italia,2020-9-22
45.9153143802246,13.1830503519713,Wind-Tre,2020-5-4
45.8697763350093,12.8645814096539,Iliad Italia,2021-4-12
45.817173587636,12.9970958578825,Wind-Tre,2019-4-9
45.6965783028165,13.1512971702564,Telecom Italia Mobile,2021-10-22
46.5065752642077,13.2917602866677,Wind-Tre,2017-10-26
46.1281713450705,12.8807636126654,Wind-Tre,2019-8-2
45.643216109849,13.7820572366319,Vodafone Omnitel,2020-11-26
45.916458040406,13.4570184303257,Iliad Italia,2020-10-7
46.0823971068586,13.2347311276292,Telecom Italia Mobile,2021-9-16
46.0849127974036,13.1956739251464,Telecom Italia Mobile,2021-9-14
46.2872850946456,12.4458461304981,Wind-Tre,2020-11-27
46.0619175321754,13.2464722596687,Iliad Italia,2020-10-2
45.6190868221125,13.8011608713084,Telecom Italia Mobile,2020-9-22
46.0690819622262,13.2458935852333,Wind-Tre,2020-4-28
46.0859803343725,13.433643867732,Iliad Italia,2020-6-11
45.6953800820581,13.0599682770564,Iliad Italia,2020-2-4
46.0891073766314,13.3975541044689,Iliad Italia,2020-7-14
46.0952148026726,13.2066615306398,Iliad Italia,2020-5-7
45.8714717969333,12.567960320845,Iliad Italia,2020-3-24
45.9715105565064,12.6503942670699,Iliad Italia,2019-6-25
45.871091862488,12.8650425319252,Altro Gestore,2020-3-24
46.0467306731406,13.2253414506857,Wind-Tre,2019-9-30
45.8215064848259,13.4853189609501,Wind-Tre,2019-10-31
45.8837628460861,13.4727192142684,Iliad Italia,2020-1-17
45.8772806163655,12.7072622779251,Altro Gestore,2021-3-2
45.8073621857855,13.0847583323098,Altro Gestore,2019-8-29
45.953532654627,12.4931738127115,Altro Gestore,2021-6-22
45.8062862446558,13.5446469716525,Iliad Italia,2019-7-23
45.8463750978436,13.3270674361002,Iliad Italia,2020-7-8
46.0893973940155,13.1414736582131,Wind-Tre,2019-12-12
45.8643397664157,13.2051181982244,Wind-Tre,2020-4-27
45.929605359208,13.542001807372,Altro Gestore,2021-3-1
45.652013521744,13.7748935995348,Telecom Italia Mobile,2021-3-17
45.7738896669916,13.0035781366064,Wind-Tre,2021-9-10
45.6859188628571,13.1379137616151,Wind-Tre,2019-5-15
45.8335402982735,13.4944318651041,Iliad Italia,2020-11-3
45.8991651058404,12.5327868668585,Iliad Italia,2020-5-7
46.1752774807803,13.6225239769193,Vodafone Omnitel,2021-11-19
45.8335402982735,13.4944318651041,Wind-Tre,2021-11-29
45.8858290049836,12.9945134642787,Altro Gestore,2019-8-29
45.6490363099713,13.7975342341893,Telecom Italia Mobile,2021-5-17
46.0059987075591,12.6142508329115,Altro Gestore,2019-9-4
45.9589090610335,12.5014835760193,Vodafone Omnitel,2018-3-28
45.6191317911213,13.7942321359536,Altro Gestore,2022-2-4
45.8874841983257,13.2929029923892,Wind-Tre,
45.6214623192711,13.7865152432113,Wind-Tre,2021-9-8
45.981916275197,12.455890655811,Vodafone Omnitel,2021-1-5
46.0731453820797,13.2526315717159,Wind-Tre,2019-12-9
46.0719111612766,12.5843820057453,Wind-Tre,2017-11-16
46.0359077569859,13.2982886279355,Wind-Tre,
45.8909553059706,12.691038563077,Iliad Italia,2020-1-29
46.0277283545573,13.2878797878557,Iliad Italia,2020-9-18
45.8677967737277,12.7692644577724,Vodafone Omnitel,2020-6-16
45.8697763350093,12.8645814096539,Wind-Tre,2019-7-2
45.8572465298268,13.4279724074946,Iliad Italia,2020-3-10
45.608889563305,13.8535790492184,Wind-Tre,2020-1-27
45.9040325707747,13.5096800715039,Iliad Italia,2020-6-15
46.0920625653352,13.4009475382493,Wind-Tre,2020-1-27
45.6430767648625,13.7784492455387,Telecom Italia Mobile,2021-3-11
46.1429519215162,12.636662496742,Telecom Italia Mobile,2019-10-18
45.929605359208,13.542001807372,Iliad Italia,2020-3-6
45.8970467637233,13.4923613921344,Iliad Italia,2020-1-23
45.9325358473383,13.5681098926941,Iliad Italia,2020-3-23
45.63365468023,13.819283280441,Wind-Tre,2021-3-25
46.1026767653289,12.9022710502425,Wind-Tre,2020-8-27
46.0859803343725,13.433643867732,Wind-Tre,2021-8-24
45.6499098777867,13.7760573074409,Vodafone Omnitel,2021-10-19
45.6747363995817,13.7674528059677,Wind-Tre,2021-5-20
45.6185461838646,13.7945217486169,Iliad Italia,2020-7-17
46.2152939387531,12.9183882039505,Vodafone Omnitel,2020-12-14
45.9058194473177,12.5455718471608,Iliad Italia,2020-4-14
45.69112067801,13.8063445293607,Iliad Italia,2021-2-9
46.2530922939333,13.1732751853962,Wind-Tre,2020-7-13
45.6605483243785,13.0669857976851,Iliad Italia,2020-10-28
46.4046885292117,13.3708875208092,Wind-Tre,2020-3-23
45.6432830152677,13.7605834049867,Telecom Italia Mobile,2022-3-4
45.6769545892583,13.388924860232,Altro Gestore,2012-8-31
45.8282412573475,13.207566796928,Wind-Tre,2020-5-8
46.192517426028,13.2037143183973,Wind-Tre,2020-4-3
45.9063093596255,13.3134057506435,Wind-Tre,2020-3-31
45.9625572910623,12.4474463614876,Wind-Tre,2019-12-12
46.0696515016415,13.2229347166953,Wind-Tre,2020-3-31
46.1445678532419,12.9778988122403,Wind-Tre,2019-4-24
45.8176538956579,13.1340716272648,Iliad Italia,2020-7-28
45.6666593525978,13.7669035257359,Telecom Italia Mobile,2021-3-4
45.8796239185147,12.8904377526492,Iliad Italia,2020-11-18
46.1988857084092,12.9065731016033,Wind-Tre,2019-8-2
45.6493925966345,13.7672954249538,Telecom Italia Mobile,2019-12-3
45.9882010439041,13.3650513115608,Iliad Italia,2020-6-24
45.8655125442623,13.3900268421002,Iliad Italia,2020-5-7
46.1220863068422,13.1797463767267,Iliad Italia,2020-7-8
45.5996409042503,13.7676599572736,Wind-Tre,2019-3-19
45.6491227823743,13.7668983676286,Wind-Tre,2020-1-13
45.6273202320449,13.8101321848473,Iliad Italia,2021-4-2
46.0916845676196,13.142204014979,Iliad Italia,2020-5-26
45.680765089291,13.1282344706773,Wind-Tre,2019-6-21
45.6257175335181,13.8993897598285,Wind-Tre,2020-2-18
45.8114459642101,13.5356019692539,Iliad Italia,2019-7-16
45.6105982610652,13.8138588835967,Wind-Tre,2019-5-15
45.6429624471864,13.7561004597907,Iliad Italia,2021-4-20
45.6208340268145,13.8038327339072,Wind-Tre,2019-4-16
45.6318127377497,13.7831498183971,Altro Gestore,2021-1-19
45.9353194428532,13.1148101773463,Iliad Italia,2020-8-5
45.7193628864861,13.4584815169081,Iliad Italia,2020-9-14
46.0494876783628,13.2044431383914,Telecom Italia Mobile,2021-6-18
45.8373607036436,13.4097220138036,Vodafone Omnitel,2020-7-3
45.9571826783665,12.9743212230803,Altro Gestore,2022-2-21
45.9172519448244,13.4193017473311,Iliad Italia,2020-7-22
45.9132152623449,12.6670477370563,Iliad Italia,2019-9-30
46.1510695219157,12.9985192051134,Telecom Italia Mobile,2019-10-17
46.1497595546951,12.9969544621891,Wind-Tre,2021-6-7
45.6178865769655,13.8183073434152,Wind-Tre,2019-3-5
45.6378605993305,13.8147425242495,Vodafone Omnitel,2020-9-22
45.8206673478473,13.5780717882615,Iliad Italia,2020-8-12
46.0404246139303,13.2502337109976,Iliad Italia,2020-3-24
45.9929416349693,12.5482122260295,Altro Gestore,2021-7-16
45.6699373216884,13.7661382475818,Wind-Tre,2019-12-3
45.6573454207458,13.79398187117,Vodafone Omnitel,2021-2-12
45.6418632805311,13.7795291354207,Wind-Tre,2019-12-5
45.9441523290398,12.6654566875138,Vodafone Omnitel,2021-10-11
45.6625341743017,13.7710736401521,Wind-Tre,2019-12-9
45.6273202320449,13.8101321848473,Altro Gestore,2021-1-19
45.8694633547521,13.3838106891458,Telecom Italia Mobile,2020-5-7
45.9678592481352,12.6067126539415,Altro Gestore,2021-12-20
45.9252709136992,13.1058182017222,Wind-Tre,2020-3-10
45.6504168741406,13.7775927562535,Wind-Tre,2019-10-24
46.0916871915002,13.2638591129699,Wind-Tre,2020-5-26
45.7548575227319,13.6533833760185,Iliad Italia,2020-6-8
45.6090502272395,13.8288731505738,Wind-Tre,2019-3-19
45.6590760350208,13.7729168305952,Wind-Tre,2019-12-3
45.8468114138828,13.5336307176784,Iliad Italia,2020-3-19
46.0186156545238,13.2281612686641,Iliad Italia,2020-7-13
45.9001572236851,13.3287615453137,Telecom Italia Mobile,2021-2-26
46.0083555025705,13.2144279600799,Telecom Italia Mobile,2019-8-22
45.9624029873695,12.6627293207699,Iliad Italia,2020-6-11
45.6780417328231,13.4309984312586,Telecom Italia Mobile,2017-6-6
45.9533706587275,13.1805045549313,Iliad Italia,2020-8-5
45.9616313337562,12.667249183383,Vodafone Omnitel,2021-8-2
45.9294332079258,12.9460154231597,Iliad Italia,2020-3-31
46.1752774807803,13.6225239769193,Telecom Italia Mobile,2021-11-19
46.1325399324347,12.8755678199803,Telecom Italia Mobile,2019-11-5
46.0714717427439,13.2496610542565,Telecom Italia Mobile,2021-7-22
45.6191431726535,13.8287104434944,Vodafone Omnitel,2020-12-29
45.6726959550918,13.113262227276,Wind-Tre,2021-6-7
45.8637773654358,13.2059865901304,Iliad Italia,2020-6-24
45.9576602196691,12.7749210017945,Iliad Italia,2020-5-7
45.6459039974435,13.7825828699141,Telecom Italia Mobile,2021-12-3
46.2610086913,13.348086119893,Telecom Italia Mobile,2016-8-31
46.0941519708636,13.428286947673,Wind-Tre,2021-1-7
45.802220978033,13.1818973571071,Wind-Tre,2020-5-19
46.4061315013452,13.308684024012,Telecom Italia Mobile,2017-10-26
45.6665962510405,13.7729116641722,Wind-Tre,2020-12-23
46.0256095227117,13.1612140092007,Telecom Italia Mobile,2021-5-6
46.5564903035261,12.7203705578068,Telecom Italia Mobile,
45.6372882585687,13.7708161699455,Vodafone Omnitel,2021-3-17
45.6795357843065,13.3875024810499,Iliad Italia,2019-12-23
45.6418349158104,13.7711761032674,Vodafone Omnitel,2021-3-11
46.104889309137,13.4868910845426,Telecom Italia Mobile,2016-8-22
45.6164367152894,13.8215494930607,Telecom Italia Mobile,2022-2-4
45.9019233096342,13.4149695550706,Iliad Italia,2020-9-28
46.0826750497632,13.2135272978532,Telecom Italia Mobile,2012-9-27
46.2413832486164,12.9930139521469,Telecom Italia Mobile,2017-9-20
45.6997716251909,13.8334566062479,Vodafone Omnitel,2014-7-29
45.8897579455419,13.3084033429371,Telecom Italia Mobile,2013-11-12
46.0512369005931,13.2088862029597,Wind-Tre,2021-8-9
46.2272341683155,12.9381732989034,Vodafone Omnitel,2014-3-6
46.3122843741692,13.1104156306674,Telecom Italia Mobile,2014-2-27
45.9529691438058,12.6590691815123,Wind-Tre,2021-8-2
45.9538181974367,13.6160687422783,Vodafone Omnitel,2014-3-28
45.9703706574204,12.6579549384285,Telecom Italia Mobile,2014-3-24
45.955879431832,13.6301180225513,Telecom Italia Mobile,2014-4-2
46.397010876485,13.026606723511,Telecom Italia Mobile,2014-4-3
45.7487239219279,13.6615379679666,Vodafone Omnitel,2014-4-7
46.3853925060974,12.9757932008095,Telecom Italia Mobile,2018-11-5
45.761145107885,13.1614907200659,Telecom Italia Mobile,2015-7-14
46.5797252456957,12.8086108114888,Vodafone Omnitel,2014-8-13
46.4969366753944,13.672258802188,Wind-Tre,2020-5-29
45.7979512552175,13.3387284027077,Iliad Italia,2020-11-12
45.9729308602192,13.4048456278558,Wind-Tre,2021-6-21
45.9952105240332,13.2689434257668,Wind-Tre,2021-2-5
45.9757492429482,12.6413256003574,Vodafone Omnitel,2021-6-18
45.8293439931583,13.1776017923421,Telecom Italia Mobile,2014-9-22
45.6240736492087,13.9006662501628,Vodafone Omnitel,2014-12-31
45.8079272974982,13.5352990954019,Telecom Italia Mobile,2015-6-21
45.773820488928,13.6365506280777,Vodafone Omnitel,2015-9-11
45.9325358473383,13.5681098926941,Wind-Tre,2019-1-24
45.9597968895233,13.2430490456026,Iliad Italia,2020-5-18
46.1095751071986,13.2253016335644,Iliad Italia,2021-3-22
45.8614710603856,12.9385341810165,Vodafone Omnitel,2018-3-5
46.3722989287911,13.0759766307489,Wind-Tre,2017-10-4
45.9678592481352,12.6067126539415,Vodafone Omnitel,2014-12-3
46.1177004635956,12.8956231329915,Vodafone Omnitel,2014-11-26
45.9135667737719,13.5965069758673,Vodafone Omnitel,2014-3-26
45.9571826783665,12.9743212230803,Vodafone Omnitel,2015-7-14
45.9303701476667,13.6040194873651,Telecom Italia Mobile,2016-9-14
46.035806351342,12.4866491909023,Telecom Italia Mobile,2017-10-25
46.1052673720046,13.4870308322421,Wind-Tre,2017-5-9
45.883346192419,12.7166500893315,Telecom Italia Mobile,2015-2-19
45.6821647526016,13.413191698033,Wind-Tre,2018-3-1
45.9686675380158,12.9682463331756,Telecom Italia Mobile,2015-2-24
46.0707698481495,12.6465504342503,Telecom Italia Mobile,2017-11-7
45.9001572236851,13.3287615453137,Vodafone Omnitel,2008-3-31
46.0702024107137,12.5852971345464,Telecom Italia Mobile,2012-6-1
45.8701157654138,12.5640935265938,Telecom Italia Mobile,2014-5-5
46.1554048575265,13.2224727373502,Telecom Italia Mobile,2013-5-31
45.9365552917858,12.5456213584523,Telecom Italia Mobile,2014-4-10
46.0161027444766,12.9725819218726,Telecom Italia Mobile,2013-9-17
46.048555844815,12.8762360973845,Vodafone Omnitel,2021-5-27
45.8027115480655,13.545172481464,Wind-Tre,2018-2-28
45.7323564764519,13.6868622012434,Vodafone Omnitel,2020-11-12
46.5049268526724,13.5949433316187,Vodafone Omnitel,2015-3-25
45.9890671336374,13.3876129998061,Telecom Italia Mobile,2018-11-20
45.9318558849843,13.621863803756,Vodafone Omnitel,2014-3-10
46.0633396242777,13.219414932869,Telecom Italia Mobile,2021-9-23
45.6411453263561,13.8020877508847,Wind-Tre,2017-9-5
46.1585537006079,13.0099303005884,Wind-Tre,2016-5-12
46.0534561731221,13.1501301489208,Vodafone Omnitel,2014-4-23
45.9220240195921,12.5661197925355,Vodafone Omnitel,2014-7-21
45.9125223076144,13.3196234097319,Telecom Italia Mobile,2014-4-22
45.8468114138828,13.5336307176784,Wind-Tre,2018-2-7
46.5050518400871,13.5797101122128,Vodafone Omnitel,2015-8-20
45.8165603265935,13.1422999211558,Telecom Italia Mobile,2014-4-3
45.9714384574769,12.6485966208387,Telecom Italia Mobile,2021-8-26
45.9529590660751,12.6706379700671,Iliad Italia,2020-5-8
46.0776902644002,13.2702965704703,Vodafone Omnitel,2021-12-15
45.8976174386463,12.5941449197793,Iliad Italia,2020-11-9
46.2565935544292,13.1807469797713,Vodafone Omnitel,2014-11-24
46.5078768318514,13.3068395968501,Altro Gestore,2004-8-11
46.0359077569859,13.2982886279355,Telecom Italia Mobile,2015-5-14
46.4982375734332,13.2993456524917,Altro Gestore,
45.8130573240724,13.5084912869128,Wind-Tre,2019-1-11
46.3868932920035,13.2493234454605,Telecom Italia Mobile,2017-2-7
46.5074315697372,13.5343001969086,Wind-Tre,2014-5-19
45.8815621556366,13.4373797556256,Vodafone Omnitel,2014-9-17
45.6591212873797,13.7730236639935,Telecom Italia Mobile,2013-3-21
46.0256651744454,13.1613723800054,Altro Gestore,2016-5-5
45.9540658709043,13.543889443584,Wind-Tre,2018-5-2
45.7903191386885,13.5903063783026,Telecom Italia Mobile,2018-3-23
46.1590054947982,13.2350483101711,Altro Gestore,2003-7-15
46.071189585677,13.2401990796798,Iliad Italia,2019-11-12
45.9973474422816,13.2686598083294,Vodafone Omnitel,2014-10-30
45.9280234908862,13.2779474877702,Telecom Italia Mobile,2014-3-18
45.5978613450669,13.8059520577874,Telecom Italia Mobile,2004-3-9
45.8510632619662,12.8783650714843,Altro Gestore,2008-7-11
46.0653440504911,13.2450112516376,Iliad Italia,2019-2-19
46.059003519469,12.5610040064568,Telecom Italia Mobile,2016-2-23
45.9032792904471,13.2624520297762,Iliad Italia,2020-3-19
45.6642752928068,13.7943285449991,Telecom Italia Mobile,2017-5-23
46.0132966420252,13.1107286217364,Altro Gestore,2005-5-24
46.3146392257011,13.0571914936659,Telecom Italia Mobile,2014-4-16
46.2791188271226,13.1403609991631,Telecom Italia Mobile,2014-9-12
45.6764384772964,13.753025709653,Telecom Italia Mobile,2017-3-13
46.0814148238945,13.2229811490822,Telecom Italia Mobile,2021-10-4
46.249675522176,12.7454339046297,Vodafone Omnitel,2014-10-20
45.9245074521256,13.6118700301791,Telecom Italia Mobile,2014-3-28
46.0161027444766,12.9725819218726,Vodafone Omnitel,2015-8-14
46.0862267460426,13.4334325211213,Telecom Italia Mobile,2018-8-7
46.2353783682968,13.1484115831854,Telecom Italia Mobile,2014-5-21
45.8941755349231,12.5538103659169,Wind-Tre,2016-3-1
46.4628186161508,13.2941301818977,Vodafone Omnitel,2014-11-17
45.9153143802246,13.1830503519713,Telecom Italia Mobile,2016-11-4
45.8322819602018,13.4936095682539,Telecom Italia Mobile,2015-5-26
45.9161524475729,12.7588388261266,Telecom Italia Mobile,2014-4-14
46.0134333603887,13.2181036618153,Vodafone Omnitel,2015-4-20
45.8547333113707,13.3180087058556,Altro Gestore,2007-10-25
46.0797842503689,13.1999449259833,Iliad Italia,2021-6-25
46.099405446315,12.6785540652064,Vodafone Omnitel,2014-6-23
45.8313337842183,13.5096343307882,Vodafone Omnitel,2015-10-23
45.9019233096342,13.4149695550706,Wind-Tre,2018-1-30
46.0871010722219,13.3788763869108,Telecom Italia Mobile,2018-8-28
45.7848374454875,13.2298811215051,Telecom Italia Mobile,2013-7-3
45.8122761514859,13.0041331763982,Telecom Italia Mobile,2014-5-15
45.6638584623759,13.7699265479265,Telecom Italia Mobile,2017-4-11
46.4375555702943,13.5713285382362,Vodafone Omnitel,2002-7-15
46.1191394593823,12.8929772053498,Wind-Tre,2012-5-24
45.8106767855075,13.5058172340823,Telecom Italia Mobile,2014-6-9
46.0461113977928,12.6748224387581,Telecom Italia Mobile,2019-10-25
45.5909179838177,13.803289112366,Telecom Italia Mobile,2016-11-4
45.9318558849843,13.621863803756,Telecom Italia Mobile,2019-7-19
45.9469783522589,12.4930101565395,Vodafone Omnitel,2015-5-21
45.8806689989708,12.7207316400035,Vodafone Omnitel,2007-3-28
45.927303882393,12.7483845812507,Telecom Italia Mobile,2019-11-29
45.8924136166706,12.6824720740641,Telecom Italia Mobile,2014-3-25
45.9536138494042,12.5065852755431,Telecom Italia Mobile,2014-7-7
46.3539189126489,13.0563894376059,Telecom Italia Mobile,2018-10-15
46.3539189126489,13.0563894376059,Vodafone Omnitel,2015-10-1
45.6531375614089,13.8071879035714,Telecom Italia Mobile,2017-6-14
46.1992655364259,12.9075567015784,Vodafone Omnitel,2014-3-14
45.8481479609533,13.3731588329956,Wind-Tre,2020-3-9
45.6811876112279,13.4266189837353,Iliad Italia,2020-11-2
45.955879431832,13.6301180225513,Vodafone Omnitel,2015-6-30
46.0357676943231,13.0990374647526,Vodafone Omnitel,2014-1-13
45.996243420278,12.5474322324911,Iliad Italia,2020-4-17
45.9729308602192,13.4048456278558,Iliad Italia,2020-8-27
45.684076410447,13.767098685813,Altro Gestore,2008-2-27
45.8924136166706,12.6824720740641,Vodafone Omnitel,2014-3-25
46.1337660500886,12.9700851740596,Vodafone Omnitel,2015-4-20
45.9455512690736,12.7579182014582,Altro Gestore,2003-11-25
45.7051188817671,13.7119857304347,Telecom Italia Mobile,2013-5-31
45.9485663631886,12.6550057220825,Vodafone Omnitel,2021-3-24
45.7193628864861,13.4584815169081,Wind-Tre,2018-2-12
45.8864537904884,13.4958314986528,Altro Gestore,2016-7-13
45.9591901706075,13.4197687788781,Vodafone Omnitel,2014-12-10
46.1089006202015,12.8995271416423,Telecom Italia Mobile,2015-2-24
46.1177004635956,12.8956231329915,Telecom Italia Mobile,2021-4-9
45.8069088930258,13.5174069985273,Telecom Italia Mobile,2014-5-29
46.0437075466106,13.272859746726,Altro Gestore,2007-10-22
45.8499960921856,12.707686185335,Telecom Italia Mobile,2015-6-11
45.9291965764699,13.1461154622879,Telecom Italia Mobile,2017-11-15
46.0878104882338,12.9473389775653,Vodafone Omnitel,2015-5-5
45.9134476223762,13.3173647089203,Iliad Italia,2021-2-26
45.9460145886643,13.6259718279527,Telecom Italia Mobile,2019-11-18
46.2471764551002,13.3815518846723,Telecom Italia Mobile,2017-1-5
46.5241558437708,13.6135473894499,Telecom Italia Mobile,2013-12-3
46.0336096359517,12.8370473046353,Telecom Italia Mobile,2014-2-24
46.0003116636572,13.0707732757877,Telecom Italia Mobile,2019-3-5
46.1919078585862,13.4620657389922,Wind-Tre,2017-7-4
46.4201320388239,13.5720558420266,Telecom Italia Mobile,2014-3-3
45.9354029516266,13.5120129668297,Telecom Italia Mobile,2014-6-13
46.109195139059,12.8774785935995,Wind-Tre,2012-2-23
45.6549803623919,13.0972142140051,Iliad Italia,2020-10-28
45.9625020365457,12.7680210523597,Telecom Italia Mobile,2019-8-28
45.6489394400849,13.1008698576037,Vodafone Omnitel,2018-4-9
46.2858896070206,13.1344522418808,Telecom Italia Mobile,2015-2-26
46.000215558114,13.2266838768464,Vodafone Omnitel,2015-6-9
45.968914213648,12.7728231434302,Telecom Italia Mobile,2014-6-16
46.0917562199823,13.2352900957443,Telecom Italia Mobile,2021-7-1
45.9354029516266,13.5120129668297,Wind-Tre,2018-5-8
46.1896907136399,13.4606321270718,Vodafone Omnitel,2017-8-22
45.8032354847824,13.4088263016938,Telecom Italia Mobile,2020-7-8
45.7910732723231,13.076751721335,Telecom Italia Mobile,2014-3-25
46.2311892381237,13.1630504626612,Altro Gestore,2005-5-18
46.0194913183299,13.2832132093508,Vodafone Omnitel,2014-4-29
46.0386098185539,13.3105477768556,Vodafone Omnitel,2014-1-13
46.1120992298475,13.2239333518197,Wind-Tre,2006-2-20
45.6074539249215,13.8270776529174,Vodafone Omnitel,2015-11-26
46.0943501539468,13.2929382615923,Telecom Italia Mobile,2018-3-2
45.9679520537349,12.6185150736057,Telecom Italia Mobile,2015-5-7
45.8575708707341,13.5633851705506,Wind-Tre,2018-3-28
45.9645325342468,12.5180699226187,Vodafone Omnitel,2014-8-26
