X,Y,OPERATORE,DATA,STATO ATTIVAZIONE,COMUNE,PROVINCIA,ETRS89EST,ETRS89NORD
13.7870608525756,45.6380818280942,ILIAD ITALIA,2018 July 27,REALIZZATO,TRIESTE,TS,405469,5054552.6
13.1766361692908,45.7789647456319,ILIAD ITALIA,2020 February 25,DA REALIZZARE,CARLINO,UD,358252.2,5071106.1
13.7710263354635,45.6418105510745,ILIAD ITALIA,2018 July 03,REALIZZATO,TRIESTE,TS,404225.7,5054985.9
13.1726093668095,45.9438462364586,TELECOM ITALIA MOBILE,2019 April 04,REALIZZATO,MORTEGLIANO,UD,358358.6,5089432
13.3831026461398,45.6812067667504,ILIAD ITALIA,2020 February 28,DA REALIZZARE,GRADO,GO,374083.2,5059899.7
13.825929051054,45.640352941644,ILIAD ITALIA,2018 July 31,REALIZZATO,TRIESTE,TS,408501.9,5054759.8
13.5649293925028,45.797950917634,ILIAD ITALIA,2020 February 27,DA REALIZZARE,MONFALCONE,GO,388475.7,5072600.2
13.4039078674381,45.8320317543424,ILIAD ITALIA,2020 February 25,DA REALIZZARE,RUDA,UD,376037.9,5076624
13.7851505287477,45.6450165640404,ILIAD ITALIA,2018 March 07,REALIZZATO,TRIESTE,TS,405331.8,5055325.3
12.5942190297834,46.0412174617229,VODAFONE OMNITEL,2019 September 04,REALIZZATO,AVIANO,PN,313855.1,5101441
13.7911748261088,45.6288787470774,ILIAD ITALIA,2018 March 08,REALIZZATO,TRIESTE,TS,405774.2,5053525.3
12.7191836036028,45.8455252044925,ILIAD ITALIA,2020 February 27,DA REALIZZARE,CHIONS,PN,322901.6,5079414.2
13.7988563161493,45.672728646003,ILIAD ITALIA,2019 February 28,REALIZZATO,TRIESTE,TS,406446,5058388
13.8552016490329,45.6103725884547,ILIAD ITALIA,2019 July 24,REALIZZATO,SAN DORLIGO DELLA VALLE,TS,410735.6,5051396
13.7863228863291,45.6214482946434,ILIAD ITALIA,2018 August 03,REALIZZATO,TRIESTE,TS,405383.5,5052705.5
13.7813423307321,45.6417950626391,ILIAD ITALIA,2018 February 19,REALIZZATO,TRIESTE,TS,405029.6,5054971.9
13.8991642502852,45.6256914548003,ILIAD ITALIA,2018 June 04,REALIZZATO,SAN DORLIGO DELLA VALLE,TS,414186.9,5053049.9
13.0013748160488,46.1644231931272,TELECOM ITALIA MOBILE,2014 March 05,REALIZZATO,SAN DANIELE DEL FRIULI,UD,345702.1,5114257.9
12.5939201319578,45.8975913536188,WIND-TRE,2019 April 09,REALIZZATO,PRATA DI PORDENONE,PN,313349.9,5085484.4
12.9212669176554,46.5211651425629,TELECOM ITALIA MOBILE,2020 April 28,DA REALIZZARE,RAVASCLETTO,UD,340558.6,5154054.37
12.8510926410229,45.9091837932328,ILIAD ITALIA,2020 April 28,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,PN,333334.3,5086202.6
12.7925816978198,46.5169398715151,TELECOM ITALIA MOBILE,2020 April 28,DA REALIZZARE,PRATO CARNICO,UD,330675.4,5153852.9
13.482259034696,46.5059168060572,TELECOM ITALIA MOBILE,2020 April 27,DA REALIZZARE,MALBORGHETTO VALBRUNA,UD,383554.2,5151379.8
13.1883207683654,46.1263815922931,TELECOM ITALIA MOBILE,2020 April 27,REALIZZATO,PAGNACCO,UD,360038.1,5109684.9
13.2688792616445,46.2768499375475,WIND-TRE,2020 April 27,REALIZZATO,LUSEVERA,UD,366626.3,5126264.5
12.5250225166322,45.9755134069373,WIND-TRE,2019 July 02,REALIZZATO,FONTANAFREDDA,PN,308274.2,5094305.3
13.3954780807044,45.9289360328657,WIND-TRE,2020 April 27,REALIZZATO,CHIOPRIS VISCONE,UD,375599.7,5087403.5
13.2041348361942,46.1632812805122,WIND-TRE,2020 April 28,REALIZZATO,TRICESIMO,UD,361352.5,5113757
12.5453470863068,45.9057933624316,WIND-TRE,2019 July 16,REALIZZATO,BRUGNERA,PN,309610,5086510.5
13.3352425435476,46.5109133671816,WIND-TRE,2020 April 28,REALIZZATO,PONTEBBA,UD,372286.5,5152162.3
12.6180538792379,45.96714787741,WIND-TRE,2019 July 11,REALIZZATO,PORCIA,PN,315453,5093156.1
12.7023403453635,45.978604148523,WIND-TRE,2019 April 17,REALIZZATO,CORDENONS,PN,322019.9,5094237.1
12.7046680619492,45.9969302749236,WIND-TRE,2019 April 19,REALIZZATO,CORDENONS,PN,322258.9,5096268
13.5947180053596,46.5049007081664,TELECOM ITALIA MOBILE,2020 April 27,DA REALIZZARE,TARVISIO,UD,392180.3,5151107.2
13.2080550503204,46.0187483970572,WIND-TRE,2020 April 28,REALIZZATO,POZZUOLO DEL FRIULI,UD,361293.2,5097691.6
13.2964402826606,46.1134028536846,WIND-TRE,2020 April 27,REALIZZATO,POVOLETTO,UD,368359.9,5108058.1
13.1035764531124,46.0211067977959,WIND-TRE,2020 April 27,REALIZZATO,BASILIANO,UD,353212.3,5098141
13.5794848413401,46.5050238963603,WIND-TRE,2020 April 27,REALIZZATO,TARVISIO,UD,391011.8,5151141.8
13.1802794461666,45.9533445611221,WIND-TRE,2020 April 27,REALIZZATO,MORTEGLIANO,UD,358977.2,5090473.7
12.8844687036757,45.8463031620535,ILIAD ITALIA,2020 April 27,DA REALIZZARE,CORDOVADO,PN,335737.6,5079147.2
13.2293677212317,45.8364244506247,ILIAD ITALIA,2020 April 27,DA REALIZZARE,PORPETTO,UD,362493,5077397.8
12.6158692001769,45.9754944982719,WIND-TRE,2019 May 09,REALIZZATO,PORCIA,PN,315311.5,5094088.5
13.303219146038,46.1253652108533,WIND-TRE,2020 April 27,REALIZZATO,POVOLETTO,UD,368912.1,5109376
13.1355089524335,46.3857145285209,TELECOM ITALIA MOBILE,2020 April 27,REALIZZATO,VENZONE,UD,356635.8,5138593.6
12.7070374273006,45.877254531168,WIND-TRE,2019 April 24,REALIZZATO,AZZANO DECIMO,PN,322059.8,5082966.4
13.2669921673014,45.953177128829,WIND-TRE,2020 April 27,REALIZZATO,SANTA MARIA LA LONGA,UD,365696.7,5090305.3
12.8083859264803,46.5796991049968,WIND-TRE,2020 April 27,REALIZZATO,FORNI AVOLTRI,UD,332081.4,5160792.5
13.2147280729418,46.0726889069378,VODAFONE OMNITEL,2019 March 26,REALIZZATO,UDINE,UD,361944.2,5103673.1
13.3208724148224,46.021171291877,WIND-TRE,2020 May 07,REALIZZATO,BUTTRIO,UD,370031.5,5097770.4
12.5081450661862,45.9501947457524,WIND-TRE,2019 April 08,REALIZZATO,SACILE,PN,306878.8,5091533.1
13.1720673804765,45.9487941821996,WIND-TRE,2020 May 07,DA REALIZZARE,MORTEGLIANO,UD,358329.2,5089982.7
12.9338003852856,45.9868037038133,TELECOM ITALIA MOBILE,2020 May 04,REALIZZATO,SEDEGLIANO,UD,339972.5,5094656.9
12.7930480987753,46.1523594731538,VODAFONE OMNITEL,2018 November 14,REALIZZATO,ARBA,PN,329581.9,5113343.5
13.1328070146909,46.0972205847795,WIND-TRE,2020 May 04,REALIZZATO,MARTIGNACCO,UD,355673.3,5106544.2
13.1385944433852,45.8425896390343,WIND-TRE,2020 May 04,REALIZZATO,MUZZANA DEL TURGNANO,UD,355459.6,5078243.1
13.2178785338111,46.0134072576497,TELECOM ITALIA MOBILE,2020 May 04,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
13.1328070146909,46.0972205847795,ILIAD ITALIA,2020 May 04,DA REALIZZARE,MARTIGNACCO,UD,355673.3,5106544.2
13.0849038992197,45.8077575217819,VODAFONE OMNITEL,2020 March 23,REALIZZATO,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
13.1126967531198,45.8734844488956,ILIAD ITALIA,2020 May 07,DA REALIZZARE,POCENIA,UD,353529.8,5081722.8
13.3371707309114,46.0158644692967,WIND-TRE,2020 May 07,DA REALIZZARE,BUTTRIO,UD,371280.7,5097154.3
12.7770351636585,46.5851858742132,VODAFONE OMNITEL,2020 May 04,DA REALIZZARE,FORNI AVOLTRI,UD,329696.6,5161469.4
12.6923705626814,46.4600281317968,WIND-TRE,2020 May 04,REALIZZATO,SAURIS,UD,322803.9,5147749.2
12.6923705626814,46.4600281317968,VODAFONE OMNITEL,2020 May 04,REALIZZATO,SAURIS,UD,322803.9,5147749.2
13.1517798241174,46.0965219016455,WIND-TRE,2020 May 04,DA REALIZZARE,MARTIGNACCO,UD,357138,5106432.3
13.3406050102528,46.0018970832032,WIND-TRE,2020 May 04,REALIZZATO,BUTTRIO,UD,371514.2,5095596.9
13.8066574163468,45.6459606482463,WIND-TRE,2020 May 04,REALIZZATO,TRIESTE,TS,407009.3,5055405
12.7770351636585,46.5851858742132,TELECOM ITALIA MOBILE,2020 May 04,REALIZZATO,FORNI AVOLTRI,UD,329696.6,5161469.4
12.6704131419621,45.9529329755224,ILIAD ITALIA,2020 May 08,DA REALIZZARE,PORDENONE,PN,319463.4,5091456.8
13.0945992272494,45.8383080374739,ILIAD ITALIA,2020 May 07,DA REALIZZARE,POCENIA,UD,352032,5077848
12.8368223873232,46.0335835366372,WIND-TRE,2019 November 04,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,332602.9,5100053.8
12.7746961164363,45.9576341271733,ILIAD ITALIA,2020 May 07,DA REALIZZARE,ZOPPOLA,PN,327559.5,5091748.1
12.6290645692069,45.8423604319735,WIND-TRE,2019 September 11,REALIZZATO,PASIANO DI PORDENONE,PN,315893.8,5079266.5
12.5644961268347,46.4395082437055,WIND-TRE,2019 April 23,REALIZZATO,FORNI DI SOPRA,UD,312914.8,5145764
12.6106090812935,46.0062684119923,WIND-TRE,2019 August 30,REALIZZATO,ROVEREDO IN PIANO,PN,315006.64,5097519.8
12.6566305632585,45.97621292738,ILIAD ITALIA,2020 May 07,DA REALIZZARE,PORDENONE,PN,318471.4,5094074.6
12.7183164669688,45.9439398184684,WIND-TRE,2019 April 17,REALIZZATO,FIUME VENETO,PN,323147.1,5090350.2
12.5480315184138,46.0376071848983,WIND-TRE,2019 August 20,REALIZZATO,BUDOIA,PN,310269.1,5101149
12.7334852724231,45.9299478658582,WIND-TRE,2019 June 10,REALIZZATO,FIUME VENETO,PN,324278.6,5088762.1
12.7746961164363,45.9576341271733,WIND-TRE,2020 May 07,DA REALIZZARE,ZOPPOLA,PN,327559.5,5091748.1
12.8602601111628,46.0018480304715,WIND-TRE,2019 October 18,REALIZZATO,VALVASONE,PN,334321.8,5096478.8
12.6556922343422,45.9703072581237,WIND-TRE,2019 June 25,REALIZZATO,PORDENONE,PN,318379.4,5093420.6
12.6908137217942,45.8909292199497,WIND-TRE,2019 April 19,REALIZZATO,AZZANO DECIMO,PN,320844.8,5084522
12.6295344038052,45.9570566668303,WIND-TRE,2019 May 17,REALIZZATO,PORCIA,PN,316309.1,5092008.4
12.5137868675403,46.2675076072582,WIND-TRE,2019 April 24,REALIZZATO,CLAUT,PN,308419.2,5126774.5
13.4582602522022,45.7193314576834,VODAFONE OMNITEL,2020 May 12,DA REALIZZARE,GRADO,GO,380017.7,5064019.9
12.4675435814221,45.9442171664557,WIND-TRE,2019 July 08,REALIZZATO,SACILE,PN,303711.1,5090968.2
12.6566305632585,45.97621292738,WIND-TRE,2019 July 11,REALIZZATO,PORDENONE,PN,318471.4,5094074.6
12.5043762692201,45.9594974758745,WIND-TRE,2019 April 17,REALIZZATO,SACILE,PN,306619.1,5092575.8
12.6588443597745,45.9529430534316,WIND-TRE,2019 November 29,REALIZZATO,PORDENONE,PN,318566.9,5091484.2
12.6966857546836,45.9835846132212,WIND-TRE,2019 June 20,REALIZZATO,CORDENONS,PN,321597.9,5094803.1
12.567735546549,45.8714457143727,WIND-TRE,2019 June 19,REALIZZATO,PRATA DI PORDENONE,PN,311230.1,5082641.2
12.5453965985986,45.9365292044976,WIND-TRE,2019 October 31,REALIZZATO,FONTANAFREDDA,PN,309719,5089925.2
13.2277725175977,45.7947964322195,ILIAD ITALIA,2020 May 08,DA REALIZZARE,SAN GIORGIO DI NOGARO,UD,362266.5,5072775.6
12.8690085250636,46.0164826305103,WIND-TRE,2019 October 17,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,PN,335042.7,5098086.6
12.6089270763613,45.9884633049298,WIND-TRE,2019 April 19,REALIZZATO,ROVEREDO IN PIANO,PN,314817,5095545.5
12.7191836036028,45.8455252044925,WIND-TRE,2019 April 23,REALIZZATO,CHIONS,PN,322901.6,5079414.2
12.6129340518342,45.9520287892302,WIND-TRE,2019 April 24,REALIZZATO,PORCIA,PN,315006,5091488.2
12.5746180316587,45.9709699312834,WIND-TRE,2019 June 03,REALIZZATO,FONTANAFREDDA,PN,312100.7,5093682.3
12.5325621128084,45.8991390216834,ILIAD ITALIA,2020 May 07,DA REALIZZARE,BRUGNERA,PN,308595.5,5085801.8
12.981842759985,46.1695889840795,TELECOM ITALIA MOBILE,2020 May 12,DA REALIZZARE,RAGOGNA,UD,344208.8,5114870
13.2064364109562,46.0951886937166,ILIAD ITALIA,2020 May 07,DA REALIZZARE,TAVAGNACCO,UD,361359.4,5106187.4
12.673235611324,45.9448179052557,WIND-TRE,2019 June 20,REALIZZATO,PORDENONE,PN,319655.8,5090548.8
13.3898016160407,45.8654864511541,ILIAD ITALIA,2020 May 07,DA REALIZZARE,CAMPOLONGO AL TORRE,UD,375017.3,5080362.9
13.152588098217,46.0189459532738,WIND-TRE,2020 April 27,DA REALIZZARE,CAMPOFORMIDO,UD,357000.3,5097811.7
12.6297129594274,45.969785675121,WIND-TRE,2019 May 22,REALIZZATO,PORDENONE,PN,316365.02,5093422.22
12.701594036632,45.9891468498348,WIND-TRE,2019 October 04,REALIZZATO,CORDENONS,PN,321995.9,5095410.1
12.5622958653484,45.8433885326215,TELECOM ITALIA MOBILE,2017 November 15,REALIZZATO,PRATA DI PORDENONE,PN,310712.7,5079536.9
12.5228547531813,46.0226360144705,WIND-TRE,2019 November 22,REALIZZATO,POLCENIGO,PN,308269.2,5099546
12.5178449779508,45.9645109411992,WIND-TRE,2020 February 12,REALIZZATO,SACILE,PN,307680.1,5093100.2
12.6822472375347,45.8923875306668,WIND-TRE,2019 April 24,REALIZZATO,AZZANO DECIMO,PN,320184.9,5084703.3
12.5735831904865,45.8871774489511,WIND-TRE,2019 September 11,REALIZZATO,PRATA DI PORDENONE,PN,311737.1,5084375.2
12.8368494380598,46.1565812472681,WIND-TRE,2019 May 03,REALIZZATO,SEQUALS,PN,332976.9,5113719.5
12.5658950209241,45.9219979331062,WIND-TRE,2019 May 23,REALIZZATO,BRUGNERA,PN,311258.7,5088262
12.5400644200659,46.0467206032409,WIND-TRE,2019 August 22,REALIZZATO,BUDOIA,PN,309683.94,5102180.57
12.7573429602323,46.2085958468624,WIND-TRE,2020 April 17,REALIZZATO,FRISANCO,PN,327001.4,5119669
12.6032795974067,46.0647715322987,WIND-TRE,2019 August 20,REALIZZATO,AVIANO,PN,314635,5104036.8
12.6229482654355,45.8712257452744,WIND-TRE,2019 September 13,REALIZZATO,PASIANO DI PORDENONE,PN,315514.4,5082487.6
13.9004407398979,45.6240475706125,TELECOM ITALIA MOBILE,2019 September 05,REALIZZATO,SAN DORLIGO DELLA VALLE,TS,414283.9,5052865.9
12.5937082644408,45.891307966423,WIND-TRE,2019 April 23,REALIZZATO,PRATA DI PORDENONE,PN,313312.4,5084786.8
12.6289467401878,46.0194511693573,WIND-TRE,2016 January 29,REALIZZATO,ROVEREDO IN PIANO,PN,316470,5098942
12.7182567229362,46.1615296773735,WIND-TRE,2019 September 30,REALIZZATO,MANIAGO,PN,323836,5114525.6
12.7317421824233,45.9283786480882,ILIAD ITALIA,2020 May 15,DA REALIZZARE,FIUME VENETO,PN,324138.5,5088591.6
13.3169493009725,46.4280103600895,WIND-TRE,2020 May 19,REALIZZATO,CHIUSAFORTE,UD,370686.9,5142980.4
13.4006043896449,45.6795620896755,WIND-TRE,2020 February 12,REALIZZATO,GRADO,GO,375442.5,5059689.6
12.928687218768,45.8545770405896,WIND-TRE,2019 May 08,REALIZZATO,MORSANO AL TAGLIAMENTO,PN,339194.8,5079976.4
12.8510926410229,45.9091837932328,WIND-TRE,2019 April 09,REALIZZATO,SAN VITO AL TAGLIAMENTO,PN,333334.3,5086202.6
12.8737831137996,45.9164705329809,WIND-TRE,2019 May 08,REALIZZATO,SAN VITO AL TAGLIAMENTO,PN,335115.7,5086965
13.0577022853249,45.9437964049923,TELECOM ITALIA MOBILE,2020 May 15,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
12.6935623496079,46.1558910284502,WIND-TRE,2019 June 14,REALIZZATO,MANIAGO,PN,321911.29,5113954.2
12.6623914490584,45.9624870907255,WIND-TRE,2018 April 06,REALIZZATO,PORDENONE,PN,318872.9,5092536.5
13.5090005271158,45.8307425183425,WIND-TRE,,DA REALIZZARE,RONCHI DEI LEGIONARI,GO,384197.3,5076323
12.671659109094,45.9649868492645,ILIAD ITALIA,2020 May 26,DA REALIZZARE,PORDENONE,PN,319599.1,5092793.2
12.7487358335911,45.9277022804959,WIND-TRE,2018 March 01,REALIZZATO,FIUME VENETO,PN,325453.9,5088479.1
13.8218856028502,45.6110923436737,ILIAD ITALIA,2018 July 16,REALIZZATO,TRIESTE,TS,408139,5051513.6
13.1834629976767,46.088452628222,ILIAD ITALIA,2020 May 26,DA REALIZZARE,MARTIGNACCO,UD,359566.5,5105479.3
12.7664261987803,46.1845944230813,WIND-TRE,2019 September 30,REALIZZATO,CAVASSO NUOVO,PN,327627,5116982.5
13.4013877335968,45.6793345315063,ILIAD ITALIA,2019 June 14,REALIZZATO,GRADO,GO,375503,5059663.1
13.2066875704139,46.0736340444704,ILIAD ITALIA,2020 May 12,DA REALIZZARE,UDINE,UD,361324.8,5103792.1
13.2772033170727,45.9284720000303,ILIAD ITALIA,2020 May 15,DA REALIZZARE,SANTA MARIA LA LONGA,UD,366428.7,5087543.3
13.7844608650507,45.6248668698985,ILIAD ITALIA,2019 June 21,REALIZZATO,TRIESTE,TS,405244.1,5053087.5
13.3244250296992,46.0852387655376,WIND-TRE,2020 April 27,REALIZZATO,REMANZACCO,UD,370456.4,5104882.9
13.3851491091101,45.900361245121,ILIAD ITALIA,2020 May 07,DA REALIZZARE,SAN VITO AL TORRE,UD,374734.6,5084244.9
12.6585685389857,45.9258255566828,ILIAD ITALIA,2019 July 19,REALIZZATO,PORDENONE,PN,318457,5088472
12.6461680698681,45.9333391690161,ILIAD ITALIA,2019 June 14,REALIZZATO,PORDENONE,PN,317520.2,5089335.1
13.4989381319094,45.8092518729351,WIND-TRE,2020 May 08,DA REALIZZARE,STARANZANO,GO,383370.91,5073949.98
13.14197893082,46.0916584597198,ILIAD ITALIA,2020 May 26,DA REALIZZARE,MARTIGNACCO,UD,356367.8,5105909.6
13.1816722438402,45.8021948922662,WIND-TRE,2020 May 19,DA REALIZZARE,CARLINO,UD,358702.43,5073678.08
13.2730847076116,46.0773758218271,ILIAD ITALIA,2020 May 12,DA REALIZZARE,UDINE,UD,366468.2,5104094.2
12.8418953000496,45.9483180573208,WIND-TRE,2020 March 06,REALIZZATO,CASARSA DELLA DELIZIA,PN,332738.7,5090569.8
12.8552737880279,45.9188273941743,WIND-TRE,2019 June 14,REALIZZATO,SAN VITO AL TAGLIAMENTO,PN,333687.4,5087265.3
13.8036072764948,45.6208079492108,ILIAD ITALIA,2019 June 21,REALIZZATO,TRIESTE,TS,406729.9,5052614.1
12.6877342132641,45.9803066454469,WIND-TRE,2019 July 11,REALIZZATO,CORDENONS,PN,320894,5094459
13.7722767998509,45.6010594361407,ILIAD ITALIA,2018 July 11,REALIZZATO,MUGGIA,TS,404253.8,5050457
12.8014503435116,46.2966480974579,WIND-TRE,2017 May 30,REALIZZATO,TRAMONTI DI SOTTO,PN,330675.1,5129357.1
12.7164252337381,45.8833201066039,WIND-TRE,2019 June 21,REALIZZATO,AZZANO DECIMO,PN,322807.6,5083619.4
13.7777782449615,45.6495536040018,ILIAD ITALIA,2020 May 29,DA REALIZZARE,TRIESTE,TS,404765,5055838.1
13.8326481704859,45.6232767664127,ILIAD ITALIA,2018 June 26,REALIZZATO,TRIESTE,TS,408997.9,5052855
13.4411630508714,46.0998442987167,WIND-TRE,2020 May 29,DA REALIZZARE,CIVIDALE DEL FRIULI,UD,379513.49,5106322.12
12.5332016524824,45.8988162091722,WIND-TRE,2020 March 17,REALIZZATO,BRUGNERA,PN,308644,5085764.4
12.7201457213872,46.5564641658997,WIND-TRE,2020 April 27,REALIZZATO,SAPPADA,UD,325246.1,5158402.5
13.2060498754,45.9870748133364,VODAFONE OMNITEL,2020 May 18,DA REALIZZARE,POZZUOLO DEL FRIULI,UD,361058.7,5094176
12.6842421638114,46.5570700836994,WIND-TRE,2019 August 22,REALIZZATO,SAPPADA,UD,322496.1,5158550
12.7073820608022,46.172241130773,WIND-TRE,2019 August 20,REALIZZATO,MANIAGO,PN,323030.8,5115739.9
13.5236941220837,45.7911384458084,ILIAD ITALIA,2020 June 04,DA REALIZZARE,MONFALCONE,GO,385257.2,5071901.7
12.6614168847987,45.9580451219689,WIND-TRE,2019 October 04,REALIZZATO,PORDENONE,PN,318782.9,5092045.2
13.4411630508714,46.0998442987167,ILIAD ITALIA,2020 May 29,DA REALIZZARE,CIVIDALE DEL FRIULI,UD,379513.49,5106322.12
13.1925326016433,46.0720807542888,VODAFONE OMNITEL,2020 May 07,DA REALIZZARE,PASIAN DI PRATO,UD,360226.3,5103644.3
12.7833206944912,46.1417586360426,WIND-TRE,2019 September 17,REALIZZATO,ARBA,PN,328797.9,5112186.6
13.2964402826606,46.1134028536846,ILIAD ITALIA,2020 June 04,DA REALIZZARE,POVOLETTO,UD,368359.9,5108058.1
13.595294655572,46.506042652726,WIND-TRE,2020 February 27,REALIZZATO,TARVISIO,UD,392226.8,5151233.3
12.6086646630394,45.9534875964513,ILIAD ITALIA,2020 June 08,DA REALIZZARE,PORCIA,PN,314680,5091660.2
12.5002301585539,46.0261033726548,WIND-TRE,2019 November 29,REALIZZATO,POLCENIGO,PN,306530.2,5099986
13.2428239025549,45.9597707906736,ILIAD ITALIA,2020 May 18,DA REALIZZARE,PAVIA DI UDINE,UD,363839.9,5091078.9
13.6720334326093,46.4969105307877,WIND-TRE,2020 May 29,DA REALIZZARE,TARVISIO,UD,398097.31,5150116.71
12.9342946769345,45.8571411941424,TELECOM ITALIA MOBILE,2020 June 16,DA REALIZZARE,MORSANO AL TAGLIAMENTO,PN,339637.5,5080250
12.6625044973187,45.9623768962027,ILIAD ITALIA,2020 June 11,DA REALIZZARE,PORDENONE,PN,318881.3,5092524
13.0394666507478,45.7382670344269,VODAFONE OMNITEL,2020 May 29,REALIZZATO,LATISANA,UD,347477.9,5066837
13.2147280729418,46.0726889069378,ILIAD ITALIA,2020 June 16,DA REALIZZARE,UDINE,UD,361944.2,5103673.1
13.2899224672366,45.8618735598078,ILIAD ITALIA,2020 June 11,DA REALIZZARE,BAGNARIA ARSA,UD,367256.2,5080122.76
13.8316092109472,45.6618505129484,WIND-TRE,2020 June 16,DA REALIZZARE,TRIESTE,TS,408979.4,5057141.7
13.2899224672366,45.8618735598078,WIND-TRE,2020 June 11,DA REALIZZARE,BAGNARIA ARSA,UD,367256.2,5080122.76
13.3831026461398,45.6812067667504,WIND-TRE,2019 December 30,REALIZZATO,GRADO,GO,374083.2,5059899.7
12.9342946769345,45.8571411941424,VODAFONE OMNITEL,2020 June 16,DA REALIZZARE,MORSANO AL TAGLIAMENTO,PN,339637.5,5080250
12.3334528581785,46.2717134959041,VODAFONE OMNITEL,2020 June 17,DA REALIZZARE,ERTO E CASSO,PN,294539.3,5127693.6
13.2372642949988,46.0566004702847,ILIAD ITALIA,2020 June 15,DA REALIZZARE,UDINE,UD,363647.3,5101846.7
13.5094090383141,45.8313076925676,ILIAD ITALIA,2020 June 11,DA REALIZZARE,RONCHI DEI LEGIONARI,GO,384230.2,5076385.2
13.4334186224231,46.0859542235966,ILIAD ITALIA,2020 June 11,DA REALIZZARE,CIVIDALE DEL FRIULI,UD,378884.5,5104790.6
13.3523383082969,45.8742742474575,ILIAD ITALIA,2020 June 19,DA REALIZZARE,AIELLO DEL FRIULI,UD,372129.6,5081398.6
13.2057614651473,45.8637512745406,ILIAD ITALIA,2020 June 24,DA REALIZZARE,PORPETTO,UD,360728,5080474.8
13.1926970397792,46.0715595324858,ILIAD ITALIA,2020 June 19,DA REALIZZARE,PASIAN DI PRATO,UD,360237.7,5103586.1
13.8099067240972,45.6272941538751,ILIAD ITALIA,2019 June 18,REALIZZATO,TRIESTE,TS,407231.7,5053327.4
13.3890348693542,45.6768351296785,TELECOM ITALIA MOBILE,2020 June 24,DA REALIZZARE,GRADO,GO,374535.4,5059404.7
13.0394666507478,45.7382670344269,VODAFONE OMNITEL,2015 July 07,SOSTITUITO,LATISANA,UD,347477.9,5066837
13.5962816372634,45.9135406748313,TELECOM ITALIA MOBILE,2020 June 19,DA REALIZZARE,GORIZIA,GO,391138,5085399.3
13.3954780807044,45.9289360328657,ILIAD ITALIA,2020 June 19,DA REALIZZARE,CHIOPRIS VISCONE,UD,375599.7,5087403.5
13.2060498754,45.9870748133364,ILIAD ITALIA,2020 June 19,DA REALIZZARE,POZZUOLO DEL FRIULI,UD,361058.7,5094176
12.6064878615041,45.9678331574226,ILIAD ITALIA,2019 December 30,REALIZZATO,PORCIA,PN,314559.2,5093259.1
13.3648261019578,45.9881749414638,ILIAD ITALIA,2020 June 24,DA REALIZZARE,MANZANO,UD,373358.3,5094033.5
13.277290871929,45.8281754076486,WIND-TRE,2020 June 26,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.9
13.2876546217094,46.0277022498958,WIND-TRE,2012 February 29,SOSTITUITO,PRADAMANO,UD,367476,5098550.8
13.312842317131,45.9834697302654,WIND-TRE,2019 October 17,REALIZZATO,PAVIA DI UDINE,UD,369321.2,5093594.7
13.4086010639604,45.8032093963732,TELECOM ITALIA MOBILE,2020 July 08,DA REALIZZARE,FIUMICELLO,UD,376338.6,5073414.5
13.7747967612482,45.6573308762036,VODAFONE OMNITEL,2020 June 26,DA REALIZZARE,TRIESTE,TS,404545.9,5056705.7
13.3729336158209,45.8481218693902,WIND-TRE,2020 March 09,DA REALIZZARE,RUDA,UD,373668.7,5078460.2
13.4263937336476,45.6811615322809,WIND-TRE,2009 November 11,REALIZZATO,GRADO,GO,377454.4,5059827.5
13.3244250296992,46.0852387655376,TELECOM ITALIA MOBILE,2020 July 08,REALIZZATO,REMANZACCO,UD,370456.4,5104882.9
13.6877893950217,45.7534109303181,WIND-TRE,2020 June 26,DA REALIZZARE,DUINO AURISINA,TS,397942.3,5067487.6
13.0858820471527,45.8064048985618,ILIAD ITALIA,2020 July 08,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351270.1,5074319.7
13.1828252408624,45.9152882855642,WIND-TRE,2020 May 04,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
13.3244250296992,46.0852387655376,VODAFONE OMNITEL,2020 July 08,DA REALIZZARE,REMANZACCO,UD,370456.4,5104882.9
13.3268422441996,45.8463490069239,ILIAD ITALIA,2020 July 08,DA REALIZZARE,CERVIGNANO DEL FRIULI,UD,370085.9,5078337.2
12.996870846385,45.8171475030313,WIND-TRE,2019 April 09,REALIZZATO,RONCHIS,UD,344383.8,5075682.8
13.3568581224661,45.8092017414561,ILIAD ITALIA,2020 July 08,DA REALIZZARE,CERVIGNANO DEL FRIULI,UD,372331.58,5074161.65
13.5976444732403,45.9145690736578,ILIAD ITALIA,2020 July 08,DA REALIZZARE,GORIZIA,GO,391245.7,5085511.7
13.3417593730936,45.8898191992839,ILIAD ITALIA,2020 July 03,DA REALIZZARE,VISCO,UD,371344.5,5083142.7
